2021-10-18 16:13:23 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 23264 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 16:29:39 INFO  AllTests:61 - Started AllTests in 4.143 seconds (JVM running for 5.051)
2021-10-18 16:29:39 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:290 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- FAILED
2021-10-18 16:29:39 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:301 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- FAILED
2021-10-18 16:29:39 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 16:29:39 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:29:39 INFO  LoggingAspect:524 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 16:29:39 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 16:29:40 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:29:40 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:29:40 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 16:29:40 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:29:40 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:29:40 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 16:29:40 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 16:29:40 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 16:31:25 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 14052 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 16:31:25 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 16:31:25 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 16:31:29 INFO  AllTests:61 - Started AllTests in 4.164 seconds (JVM running for 5.069)
2021-10-18 16:31:30 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:290 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- FAILED
2021-10-18 16:31:30 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:301 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- FAILED
2021-10-18 16:31:30 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 16:31:30 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:524 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 16:31:30 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 16:31:30 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 16:31:30 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 16:31:30 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 16:35:01 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 3868 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 16:35:01 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 16:35:01 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 16:35:05 INFO  AllTests:61 - Started AllTests in 4.057 seconds (JVM running for 4.954)
2021-10-18 16:35:05 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:290 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- FAILED
2021-10-18 16:35:05 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:301 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- FAILED
2021-10-18 16:35:05 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 16:35:05 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:524 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 16:35:05 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 16:35:05 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 16:35:05 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 16:35:05 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 16:35:13 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 4632 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 16:35:13 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 16:35:13 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 16:35:17 INFO  AllTests:61 - Started AllTests in 4.359 seconds (JVM running for 5.251)
2021-10-18 16:35:18 INFO  LoggingAspect:325 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:325 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:290 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:384 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:301 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:524 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 16:35:18 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 16:35:18 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 16:35:18 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 16:35:31 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 19812 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 16:35:31 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 16:35:31 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 16:35:35 INFO  AllTests:61 - Started AllTests in 4.348 seconds (JVM running for 5.306)
2021-10-18 16:35:35 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:290 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- FAILED
2021-10-18 16:35:35 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:301 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- FAILED
2021-10-18 16:35:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 16:35:35 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:524 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 16:35:35 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 16:35:35 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 16:35:35 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 16:35:35 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 16:39:33 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 10992 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 16:39:33 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 16:39:33 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 16:39:37 INFO  AllTests:61 - Started AllTests in 4.296 seconds (JVM running for 5.225)
2021-10-18 16:39:37 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 16:39:37 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
